Source,Target,weight
41,1866,0.5590169943749475
41,2303,0.5103103630798288
42,68,0.6324555320336759
42,71,0.565685424949238
42,154,0.4743416490252569
42,208,0.6
42,248,0.50709255283711
42,311,0.4472135954999579
42,372,0.5477225575051661
42,412,0.5163977794943222
42,426,0.50709255283711
42,510,0.4472135954999579
42,666,0.4472135954999579
42,690,0.5477225575051661
42,970,0.4743416490252569
42,1138,0.4472135954999579
42,1487,0.5163977794943222
43,119,0.5070925528371099
43,310,0.4629100498862757
43,635,0.5070925528371099
43,868,0.5070925528371099
43,1084,0.5669467095138407
43,1174,0.5070925528371099
43,1223,0.5669467095138407
44,71,0.6674238124719146
44,91,0.5330017908890262
44,154,0.5330017908890262
44,342,0.4558423058385518
44,353,0.4767312946227962
44,385,0.492365963917331
44,500,0.5330017908890262
44,510,0.4522670168666454
44,617,0.5698028822981898
44,777,0.4522670168666454
44,900,0.492365963917331
44,951,0.4522670168666454
44,1273,0.5222329678670935
45,29,0.5039526306789696
45,68,0.4714045207910317
45,163,0.4472135954999579
45,269,0.4472135954999579
45,599,0.4472135954999579
45,673,0.5039526306789696
45,919,0.5443310539518174
45,951,0.5
45,1006,0.4472135954999579
45,1292,0.5039526306789696
45,1476,0.4622501635210243
46,11,0.6324555320336758
46,53,0.7000000000000001
46,65,0.5720775535473553
46,1258,0.4780914437337574
46,1871,0.5163977794943223
46,2359,0.4472135954999579
47,5,0.6172133998483675
47,355,0.6172133998483675
47,469,0.5477225575051661
47,475,0.5773502691896258
47,668,0.6666666666666666
47,712,0.5773502691896258
47,838,0.6172133998483675
47,972,0.5773502691896258
47,982,0.5477225575051661
47,1162,0.6123724356957945
47,2039,0.5477225575051661
48,149,0.5070925528371099
48,246,0.5345224838248488
48,551,0.5070925528371099
48,630,0.5345224838248488
48,1197,0.5714285714285713
48,1651,0.5669467095138407
48,1679,0.5669467095138407
49,12,0.5039526306789696
49,584,0.5443310539518174
49,613,0.5443310539518174
49,723,0.5962847939999438
49,779,0.5443310539518174
49,937,0.5039526306789696
49,942,0.5962847939999438
49,1021,0.5039526306789696
49,1184,0.5
49,1653,0.5
50,34,0.502518907629606
50,36,0.6446583712203042
50,105,0.6030226891555273
50,371,0.5393598899705937
50,496,0.5698028822981898
50,791,0.5330017908890262
50,1016,0.5393598899705937
50,1385,0.6030226891555273
50,1643,0.5393598899705937
51,873,0.6324555320336759
51,1105,0.4743416490252569
51,1493,0.4743416490252569
51,1690,0.4743416490252569
52,238,0.5345224838248488
52,239,0.5070925528371099
52,833,0.5714285714285713
52,897,0.654653670707977
52,1767,0.5345224838248488
52,1984,0.5345224838248488
53,11,0.6324555320336758
53,46,0.7000000000000001
53,65,0.6674238124719146
53,275,0.5976143046671968
53,943,0.5163977794943223
53,1087,0.5590169943749475
53,1206,0.565685424949238
53,1871,0.5163977794943223
54,25,0.5270462766947299
54,146,0.5
54,197,0.4780914437337574
54,439,0.4780914437337574
54,525,0.5163977794943223
54,720,0.5163977794943223
55,189,0.5039526306789696
55,195,0.4629100498862757
55,294,0.5345224838248488
55,821,0.4629100498862757
55,910,0.5070925528371099
55,1174,0.5070925528371099
55,1738,0.4629100498862757
56,633,0.4743416490252569
56,666,0.4743416490252569
56,718,0.4743416490252569
56,1035,0.4743416490252569
56,1264,0.4385290096535147
56,1600,0.4743416490252569
57,19,0.7071067811865476
57,60,0.5555555555555555
57,873,0.5
57,1016,0.5962847939999438
57,1105,0.5
57,1493,0.5
58,87,0.5070925528371099
58,249,0.5669467095138407
58,449,0.5070925528371099
58,867,0.5669467095138407
58,896,0.5070925528371099
58,1481,0.5669467095138407
58,1969,0.5345224838248488
59,24,0.4767312946227962
59,102,0.502518907629606
59,181,0.4558423058385518
59,1007,0.492365963917331
60,57,0.5555555555555555
60,479,0.5039526306789696
60,1433,0.502518907629606
60,1696,0.5
60,1912,0.6299407883487119
60,1987,0.5773502691896257
60,2133,0.647150228929434
60,2225,0.5163977794943222
60,2374,0.5163977794943222
60,2412,0.5833333333333333
61,71,0.4767312946227962
61,208,0.5393598899705937
61,374,0.4558423058385518
61,811,0.4558423058385518
61,1292,0.4558423058385518
61,1348,0.5393598899705937
61,1496,0.502518907629606
61,1791,0.5698028822981898
61,2133,0.5017452060042545
61,2321,0.5853694070049635
62,30,0.6324555320336758
62,2345,0.565685424949238
63,99,0.5773502691896258
63,122,0.5000000000000001
63,128,0.5103103630798288
63,155,0.5773502691896258
63,435,0.5330017908890261
63,438,0.5345224838248488
63,496,0.5345224838248488
63,638,0.5345224838248488
63,786,0.5345224838248488
63,853,0.5773502691896258
63,873,0.5303300858899107
63,1016,0.6324555320336759
63,1105,0.5303300858899107
63,1184,0.5303300858899107
63,1422,0.6123724356957946
63,1475,0.5303300858899107
63,1493,0.5303300858899107
63,1526,0.5303300858899107
63,1572,0.5773502691896258
63,1606,0.5773502691896258
63,1819,0.5000000000000001
64,81,0.4564354645876385
64,458,0.447213595499958
64,574,0.5976143046671968
64,1170,0.5
64,1293,0.447213595499958
64,1398,0.4767312946227962
65,11,0.502518907629606
65,46,0.5720775535473555
65,53,0.6674238124719146
65,251,0.5698028822981898
65,661,0.6154574548966637
65,794,0.5393598899705937
65,808,0.5393598899705937
65,1206,0.5393598899705937
66,52,0.5039526306789696
66,287,0.6666666666666666
66,687,0.5443310539518174
66,688,0.5443310539518174
66,703,0.5443310539518174
66,833,0.5039526306789696
66,897,0.5773502691896257
66,1638,0.6666666666666666
67,28,0.6741998624632421
67,99,0.5477225575051661
67,873,0.6708203932499369
67,907,0.5163977794943222
67,965,0.5163977794943222
67,1105,0.6708203932499369
67,1116,0.7999999999999999
68,42,0.6324555320336759
68,71,0.670820393249937
68,81,0.5103103630798288
68,208,0.4743416490252569
68,360,0.5000000000000001
68,690,0.5773502691896258
68,934,0.5773502691896258
68,951,0.5303300858899107
68,1006,0.6324555320336759
68,1250,0.4743416490252569
68,1476,0.4902903378454601
68,1599,0.5345224838248488
68,1612,0.4743416490252569
69,259,0.5163977794943223
69,668,0.4999999999999999
69,1032,0.4629100498862757
69,1226,0.5443310539518174
69,1230,0.4714045207910317
69,1698,0.4999999999999999
69,1699,0.4714045207910317
70,75,0.5262348115842176
70,185,0.4961389383568338
70,385,0.4529108136578383
70,617,0.5241424183609592
70,765,0.4622501635210243
70,900,0.5661385170722979
70,1217,0.4841820261350419
71,42,0.565685424949238
71,44,0.6674238124719146
71,68,0.6708203932499369
71,81,0.5477225575051661
71,159,0.4780914437337574
71,426,0.4780914437337574
71,617,0.5976143046671968
71,690,0.6454972243679028
71,1013,0.4780914437337574
71,1250,0.4949747468305832
71,1273,0.5477225575051661
71,1414,0.5163977794943223
72,303,0.6123724356957945
72,369,0.816496580927726
72,526,0.6123724356957945
72,713,0.6708203932499369
72,948,0.6708203932499369
72,1033,0.6708203932499369
73,10,0.4767312946227962
73,74,0.5393598899705937
73,90,0.6363636363636364
73,105,0.502518907629606
73,485,0.5222329678670935
73,668,0.492365963917331
73,824,0.502518907629606
73,954,0.6154574548966637
73,1052,0.5698028822981898
73,1159,0.5393598899705937
73,1605,0.6154574548966637
73,1643,0.5393598899705937
74,178,0.6324555320336759
74,206,0.6
74,364,0.6324555320336759
74,633,0.6708203932499369
74,971,0.6
74,1124,0.6708203932499369
74,1596,0.6
74,1600,0.6708203932499369
74,1828,0.7745966692414833
74,1944,0.6708203932499369
75,70,0.5262348115842176
75,185,0.565685424949238
75,321,0.5477225575051661
75,338,0.5163977794943223
75,363,0.5590169943749475
75,431,0.5163977794943223
75,871,0.565685424949238
75,1049,0.5976143046671968
75,1265,0.5
75,1273,0.5477225575051661
75,2097,0.5270462766947299
76,98,0.8333333333333334
76,222,0.7302967433402214
76,249,0.816496580927726
76,449,0.7302967433402214
76,498,0.7216878364870323
76,867,0.816496580927726
76,896,0.7302967433402214
76,1241,0.7715167498104595
76,2394,0.7302967433402214
77,431,0.6123724356957945
77,796,0.5669467095138407
77,1317,0.5773502691896257
77,1792,0.6708203932499369
77,1987,0.5773502691896257
78,332,0.4999999999999999
78,492,0.4999999999999999
78,494,0.5773502691896258
78,526,0.4999999999999999
78,958,0.6123724356957945
78,1311,0.5773502691896258
78,2000,0.5477225575051661
79,112,0.4714045207910317
79,184,0.5555555555555555
79,371,0.5962847939999438
79,837,0.5962847939999438
79,951,0.5
79,1073,0.4472135954999579
79,1293,0.4714045207910317
79,1963,0.4714045207910317
79,2016,0.4472135954999579
79,2068,0.4714045207910317
80,84,0.5330017908890262
80,163,0.5393598899705937
80,176,0.5698028822981898
80,243,0.5330017908890262
80,553,0.5720775535473555
80,1002,0.5393598899705937
80,1759,0.5454545454545455
80,2165,0.5454545454545455
80,2236,0.5685352436149612
80,2288,0.592156525463792
81,68,0.5103103630798288
81,71,0.5477225575051661
81,161,0.5103103630798288
81,372,0.5892556509887896
81,426,0.5455447255899809
81,574,0.5455447255899809
81,690,0.5892556509887896
81,1414,0.4714045207910317
82,2,0.629940788348712
82,179,0.5345224838248488
82,182,0.5669467095138407
82,190,0.5669467095138407
82,249,0.5669467095138407
82,279,0.5345224838248488
82,399,0.5345224838248488
82,446,0.6172133998483675
82,800,0.5714285714285713
82,867,0.5669467095138407
82,1559,0.6172133998483675
83,992,0.5345224838248488
83,1767,0.5000000000000001
83,1874,0.4330127018922194
84,80,0.5330017908890261
84,275,0.5345224838248488
84,583,0.5303300858899107
84,958,0.5303300858899107
84,1087,0.5000000000000001
84,1850,0.6123724356957946
85,81,0.4714045207910317
85,290,0.4999999999999999
85,357,0.6172133998483675
85,372,0.4999999999999999
85,385,0.4999999999999999
85,392,0.4629100498862757
85,597,0.5477225575051661
85,690,0.4999999999999999
85,738,0.4999999999999999
85,764,0.5477225575051661
85,782,0.4999999999999999
85,792,0.5477225575051661
86,87,0.5477225575051661
86,459,0.5477225575051661
86,2317,0.6666666666666666
86,2380,0.6123724356957945
86,2394,0.5477225575051661
87,98,0.7302967433402214
87,249,0.6708203932499369
87,272,0.6708203932499369
87,449,0.6
87,805,0.7302967433402214
87,867,0.6708203932499369
87,877,0.6324555320336759
88,154,0.5345224838248488
88,262,0.5669467095138407
88,982,0.5070925528371099
88,1698,0.4629100498862757
89,222,0.7302967433402214
89,246,0.7216878364870323
89,249,0.816496580927726
89,516,0.8333333333333334
89,546,0.8333333333333334
89,867,0.816496580927726
89,896,0.9128709291752769
89,1511,0.7216878364870323
89,1549,0.7302967433402214
89,1559,0.8333333333333334
90,73,0.6363636363636364
90,74,0.5393598899705937
90,153,0.5330017908890262
90,202,0.5393598899705937
90,450,0.5330017908890262
90,480,0.5393598899705937
90,548,0.5698028822981898
90,818,0.5393598899705937
90,954,0.6154574548966637
90,1124,0.6030226891555273
90,1422,0.5222329678670935
90,1605,0.6154574548966637
90,1792,0.5393598899705937
90,1816,0.5222329678670935
90,1828,0.5222329678670935
91,44,0.5330017908890261
91,285,0.5773502691896258
91,353,0.5590169943749475
91,404,0.5345224838248488
91,617,0.5345224838248488
91,765,0.5892556509887896
91,770,0.5345224838248488
91,1034,0.7071067811865476
91,1273,0.6123724356957946
91,1297,0.5303300858899107
91,1391,0.5345224838248488
91,1696,0.5303300858899107
91,1893,0.5303300858899107
92,124,0.5477225575051661
92,291,0.6123724356957945
92,695,0.5477225575051661
92,891,0.9128709291752769
92,1079,0.7071067811865475
92,1394,0.5477225575051661
92,1745,0.5477225575051661
93,16,0.5773502691896258
93,94,0.670820393249937
93,209,0.5773502691896258
93,257,0.6250000000000001
93,516,0.5773502691896258
93,2060,0.7216878364870323
94,87,0.565685424949238
94,93,0.6708203932499369
94,516,0.5163977794943223
94,2317,0.5163977794943223
95,112,0.5345224838248488
95,119,0.5070925528371099
95,1113,0.5669467095138407
95,1235,0.5669467095138407
95,1766,0.5070925528371099
96,6,0.5443310539518174
96,524,0.4999999999999999
96,1107,0.5773502691896258
96,1113,0.6123724356957945
96,1174,0.5477225575051661
97,6,0.6666666666666666
97,567,0.6123724356957945
97,1058,0.6123724356957945
97,1397,0.816496580927726
97,1790,0.6123724356957945
97,1991,0.6708203932499369
98,76,0.8333333333333334
98,222,0.7302967433402214
98,249,0.816496580927726
98,449,0.7302967433402214
98,805,0.8333333333333334
98,867,0.816496580927726
98,2311,0.7715167498104595
98,2317,0.8333333333333334
99,63,0.5773502691896258
99,67,0.5477225575051661
99,158,0.6666666666666666
99,313,0.6172133998483675
99,353,0.5163977794943223
99,394,0.5773502691896258
99,537,0.5477225575051661
99,626,0.5477225575051661
99,662,0.5477225575051661
99,708,0.5773502691896258
99,818,0.5477225575051661
99,873,0.6123724356957945
99,1016,0.5477225575051661
99,1105,0.6123724356957945
99,1116,0.5477225575051661
99,1484,0.5477225575051661
99,1493,0.6123724356957945
99,1612,0.5477225575051661
99,1792,0.5477225575051661
100,222,0.6761234037828132
100,249,0.7559289460184544
100,378,0.7559289460184543
100,805,0.7715167498104596
100,867,0.7559289460184544
100,877,0.8017837257372731
100,1511,0.8017837257372731
101,256,0.5039526306789696
101,353,0.5270462766947298
101,404,0.5039526306789696
101,668,0.5443310539518174
101,727,0.5039526306789696
101,770,0.5039526306789696
101,818,0.5962847939999438
101,831,0.4714045207910317
101,1034,0.5
101,1487,0.5773502691896257
101,1506,0.5039526306789696
101,1646,0.5
101,1792,0.5962847939999438
101,2158,0.4850712500726659
101,2357,0.5217491947499509
102,76,0.6804138174397716
102,179,0.5892556509887896
102,222,0.5962847939999438
102,246,0.5892556509887896
102,249,0.6666666666666666
102,498,0.5892556509887896
102,867,0.6666666666666666
102,896,0.5962847939999438
102,1241,0.6299407883487119
103,74,0.565685424949238
103,633,0.6324555320336759
103,971,0.565685424949238
103,1596,0.565685424949238
103,1600,0.6324555320336759
104,18,0.502518907629606
104,177,0.5
104,192,0.5039526306789696
104,1575,0.5773502691896257
105,50,0.6030226891555273
105,184,0.5555555555555555
105,371,0.5962847939999438
105,411,0.5443310539518174
105,496,0.6299407883487119
105,548,0.5039526306789696
105,617,0.5039526306789696
105,954,0.5443310539518174
105,1052,0.5039526306789696
105,1212,0.5039526306789696
105,1273,0.5773502691896257
105,1422,0.5773502691896257
105,1643,0.5962847939999438
106,270,0.5345224838248488
106,510,0.5669467095138407
106,777,0.5669467095138407
106,792,0.5070925528371099
106,869,0.5070925528371099
106,1001,0.5070925528371099
106,1226,0.629940788348712
106,1629,0.5976143046671968
106,1689,0.6236095644623235
107,176,0.5976143046671968
107,392,0.5976143046671968
107,508,0.565685424949238
107,665,0.5590169943749475
107,1131,0.5520524474738834
107,1158,0.5715476066494082
107,2447,0.5533985905294664
107,2459,0.6139406135149205
108,111,0.5
108,614,0.5039526306789696
108,1968,0.4472135954999579
109,1,0.5103103630798288
109,443,0.5590169943749475
109,485,0.5103103630798288
109,558,0.5330017908890261
109,1030,0.5773502691896258
109,1160,0.5303300858899107
109,1293,0.5000000000000001
109,2278,0.5400617248673216
110,128,0.6123724356957946
110,130,0.6324555320336759
110,133,0.5590169943749475
110,1606,0.5773502691896258
110,1702,0.5303300858899107
111,13,0.75
111,401,0.6708203932499369
111,552,0.5669467095138407
111,627,0.5669467095138407
111,1968,0.6708203932499369
112,95,0.5345224838248488
112,157,0.7144345083117603
112,756,0.5000000000000001
112,1005,0.5345224838248488
112,1206,0.4743416490252569
112,1531,0.5000000000000001
113,74,0.565685424949238
113,1828,0.5477225575051661
113,1942,0.5270462766947299
113,1944,0.6324555320336759
114,295,0.5555555555555555
114,903,0.5892556509887896
114,920,0.6804138174397716
114,925,0.5443310539518174
114,1039,0.7071067811865476
114,1126,0.5443310539518174
114,1135,0.6299407883487119
114,1294,0.5547001962252291
115,100,0.5714285714285713
115,378,0.7559289460184543
115,647,0.629940788348712
115,805,0.6172133998483675
115,867,0.5669467095138407
115,877,0.668153104781061
115,945,0.7715167498104596
116,431,0.4999999999999999
116,552,0.4629100498862757
116,592,0.4999999999999999
116,614,0.7715167498104595
116,941,0.4629100498862757
116,1538,0.5477225575051661
116,1671,0.4714045207910317
116,1889,0.5477225575051661
116,1987,0.4714045207910317
117,4,0.8333333333333333
117,234,0.5773502691896257
117,501,0.5400617248673216
117,783,0.5773502691896257
117,1834,0.5773502691896257
118,148,0.6030226891555273
118,453,0.5892556509887896
118,1593,0.5443310539518174
119,1113,0.6708203932499369
119,1632,0.5163977794943222
119,1766,0.6
120,31,0.5892556509887896
120,484,0.5555555555555555
120,487,0.5555555555555555
120,569,0.5892556509887896
120,610,0.6804138174397716
120,620,0.6804138174397716
120,656,0.5892556509887896
120,1915,0.5892556509887896
120,2203,0.5833333333333333
120,2205,0.5659164584181102
121,200,0.4714045207910317
121,202,0.4743416490252569
121,267,0.5892556509887896
121,289,0.447213595499958
121,922,0.4714045207910317
121,933,0.4743416490252569
121,1070,0.4743416490252569
121,1132,0.4743416490252569
121,1191,0.4743416490252569
121,1293,0.5000000000000001
121,1359,0.5345224838248488
121,1801,0.5303300858899107
121,2127,0.4419417382415922
122,4,0.5103103630798288
122,318,0.5892556509887896
122,447,0.5892556509887896
122,771,0.5345224838248488
122,1240,0.5773502691896258
122,1411,0.5892556509887896
123,13,0.6123724356957945
123,200,0.5443310539518174
123,210,0.6666666666666666
123,215,0.7216878364870323
123,254,0.6454972243679029
123,307,0.6666666666666666
123,349,0.6666666666666666
123,395,0.5443310539518174
123,401,0.5477225575051661
123,533,0.5773502691896258
123,654,0.5443310539518174
123,1070,0.5477225575051661
123,1937,0.5477225575051661
124,891,0.6
124,1079,0.7745966692414833
125,212,0.5555555555555555
125,307,0.5443310539518174
125,314,0.5
125,349,0.5443310539518174
125,390,0.5443310539518174
125,538,0.6299407883487119
125,540,0.5555555555555555
125,597,0.5962847939999438
125,697,0.5555555555555555
125,760,0.5
125,851,0.6299407883487119
125,854,0.6299407883487119
125,957,0.5443310539518174
125,2175,0.5
126,314,0.6708203932499369
126,610,0.5477225575051661
126,620,0.5477225575051661
126,1021,0.6761234037828132
126,1091,0.5477225575051661
126,1556,0.6
126,1819,0.6324555320336759
126,2040,0.5477225575051661
127,34,0.5892556509887896
127,128,0.7144345083117603
127,130,0.6324555320336759
127,234,0.5892556509887896
127,521,0.5883484054145522
127,1015,0.6123724356957946
127,1385,0.7071067811865476
128,34,0.5773502691896257
128,110,0.6123724356957946
128,127,0.7144345083117603
128,130,0.6454972243679028
128,133,0.6390096504226938
128,1606,0.5892556509887896
128,1929,0.5892556509887896
129,281,0.5039526306789696
129,348,0.5039526306789696
129,425,0.4714045207910317
129,550,0.5039526306789696
129,1110,0.5
129,1445,0.5
130,34,0.5962847939999438
130,110,0.6324555320336759
130,127,0.6324555320336759
130,128,0.6454972243679028
130,139,0.565685424949238
130,1385,0.6708203932499369
130,1606,0.7302967433402214
131,195,0.5773502691896258
131,371,0.4743416490252569
131,457,0.4743416490252569
131,827,0.6250000000000001
131,1495,0.5303300858899107
131,1798,0.4743416490252569
131,1903,0.4743416490252569
132,181,0.5714285714285713
132,265,0.668153104781061
132,275,0.5714285714285713
132,322,0.5714285714285713
132,415,0.629940788348712
132,551,0.6761234037828132
132,1007,0.6172133998483675
132,1182,0.5070925528371099
132,1612,0.5070925528371099
133,110,0.5590169943749475
133,128,0.6390096504226938
133,139,0.6
133,1123,0.565685424949238
134,98,0.6172133998483675
134,135,0.6761234037828132
134,209,0.6172133998483675
134,237,0.6761234037828132
134,1109,0.6172133998483675
135,134,0.6761234037828132
135,209,0.9128709291752769
135,237,0.7999999999999999
135,249,0.6708203932499369
135,867,0.6708203932499369
135,1279,0.7999999999999999
135,2380,0.6708203932499369
136,11,0.629940788348712
136,39,0.5345224838248488
136,340,0.5039526306789696
136,1015,0.654653670707977
136,1452,0.5070925528371099
136,1507,0.5070925528371099
137,114,0.5270462766947299
137,495,0.4780914437337574
137,617,0.4780914437337574
137,656,0.5590169943749475
137,882,0.5976143046671968
137,988,0.4780914437337574
137,1056,0.4780914437337574
137,1135,0.4780914437337574
137,1693,0.4780914437337574
137,1719,0.5163977794943223
137,1866,0.5
138,531,0.5477225575051661
138,939,0.5163977794943222
138,1014,0.5163977794943222
